RUN	pokemonapi.PokemonApiTest	pokemonapitest	1720738818276	 	3.11.3
REQUEST		Get Pikachu	1720738828133	1720738828193	OK	 
REQUEST		Get Pikachu	1720738828171	1720738828193	OK	 
USER	Pokemon API Test	END	1720738828201
USER	Pokemon API Test	START	1720738828204
REQUEST		Get Pikachu	1720738828170	1720738828200	OK	 
USER	Pokemon API Test	END	1720738828206
USER	Pokemon API Test	END	1720738828207
USER	Pokemon API Test	START	1720738828208
REQUEST		Get Pikachu	1720738828171	1720738828210	OK	 
USER	Pokemon API Test	END	1720738828211
USER	Pokemon API Test	START	1720738828211
USER	Pokemon API Test	START	1720738828208
REQUEST		Get Pikachu	1720738828166	1720738828208	OK	 
USER	Pokemon API Test	END	1720738828217
USER	Pokemon API Test	START	1720738828218
REQUEST		Get Pikachu	1720738828170	1720738828218	OK	 
USER	Pokemon API Test	END	1720738828223
REQUEST		Get Pikachu	1720738828195	1720738828222	OK	 
USER	Pokemon API Test	END	1720738828225
REQUEST		Get Pikachu	1720738828179	1720738828226	OK	 
USER	Pokemon API Test	END	1720738828229
USER	Pokemon API Test	START	1720738828229
USER	Pokemon API Test	START	1720738828230
USER	Pokemon API Test	START	1720738828231
REQUEST		Get Pikachu	1720738828204	1720738828234	OK	 
USER	Pokemon API Test	END	1720738828235
USER	Pokemon API Test	START	1720738828235
REQUEST		Get Pikachu	1720738828189	1720738828230	OK	 
USER	Pokemon API Test	END	1720738828235
USER	Pokemon API Test	START	1720738828235
REQUEST		Get Pikachu	1720738828190	1720738828238	OK	 
USER	Pokemon API Test	END	1720738828243
USER	Pokemon API Test	START	1720738828243
REQUEST		Get Pikachu	1720738828211	1720738828242	OK	 
USER	Pokemon API Test	END	1720738828247
USER	Pokemon API Test	START	1720738828247
REQUEST		Get Pikachu	1720738828218	1720738828244	OK	 
USER	Pokemon API Test	END	1720738828248
USER	Pokemon API Test	START	1720738828248
REQUEST		Get Pikachu	1720738828229	1720738828249	OK	 
USER	Pokemon API Test	END	1720738828250
USER	Pokemon API Test	START	1720738828250
REQUEST		Get Pikachu	1720738828218	1720738828251	OK	 
REQUEST		Get Pikachu	1720738828235	1720738828259	OK	 
USER	Pokemon API Test	END	1720738828270
USER	Pokemon API Test	END	1720738828270
REQUEST		Get Pikachu	1720738828235	1720738828266	OK	 
USER	Pokemon API Test	START	1720738828271
REQUEST		Get Pikachu	1720738828243	1720738828272	OK	 
USER	Pokemon API Test	END	1720738828276
USER	Pokemon API Test	END	1720738828276
USER	Pokemon API Test	START	1720738828276
REQUEST		Get Pikachu	1720738828247	1720738828281	OK	 
USER	Pokemon API Test	END	1720738828286
USER	Pokemon API Test	START	1720738828286
REQUEST		Get Pikachu	1720738828235	1720738828273	OK	 
USER	Pokemon API Test	END	1720738828286
REQUEST		Get Pikachu	1720738828234	1720738828277	OK	 
USER	Pokemon API Test	END	1720738828289
USER	Pokemon API Test	START	1720738828289
USER	Pokemon API Test	START	1720738828289
USER	Pokemon API Test	START	1720738828289
REQUEST		Get Pikachu	1720738828208	1720738828271	OK	 
USER	Pokemon API Test	END	1720738828291
USER	Pokemon API Test	START	1720738828292
USER	Pokemon API Test	START	1720738828294
REQUEST		Get Pikachu	1720738828276	1720738828294	OK	 
USER	Pokemon API Test	END	1720738828295
USER	Pokemon API Test	START	1720738828295
REQUEST		Get Pikachu	1720738828250	1720738828296	OK	 
USER	Pokemon API Test	END	1720738828301
USER	Pokemon API Test	START	1720738828301
REQUEST		Get Pikachu	1720738828249	1720738828297	OK	 
USER	Pokemon API Test	END	1720738828303
USER	Pokemon API Test	START	1720738828303
REQUEST		Get Pikachu	1720738828271	1720738828305	OK	 
USER	Pokemon API Test	END	1720738828312
USER	Pokemon API Test	START	1720738828312
REQUEST		Get Pikachu	1720738828286	1720738828312	OK	 
REQUEST		Get Pikachu	1720738828292	1720738828316	OK	 
REQUEST		Get Pikachu	1720738828289	1720738828316	OK	 
USER	Pokemon API Test	END	1720738828320
REQUEST		Get Pikachu	1720738828289	1720738828317	OK	 
USER	Pokemon API Test	END	1720738828321
USER	Pokemon API Test	START	1720738828321
USER	Pokemon API Test	END	1720738828322
USER	Pokemon API Test	END	1720738828322
USER	Pokemon API Test	START	1720738828322
USER	Pokemon API Test	START	1720738828322
REQUEST		Get Pikachu	1720738828289	1720738828319	OK	 
REQUEST		Get Pikachu	1720738828294	1720738828321	OK	 
REQUEST		Get Pikachu	1720738828303	1720738828325	OK	 
USER	Pokemon API Test	END	1720738828329
USER	Pokemon API Test	END	1720738828329
REQUEST		Get Pikachu	1720738828296	1720738828325	OK	 
USER	Pokemon API Test	START	1720738828330
USER	Pokemon API Test	END	1720738828331
USER	Pokemon API Test	START	1720738828331
USER	Pokemon API Test	START	1720738828332
USER	Pokemon API Test	END	1720738828335
USER	Pokemon API Test	START	1720738828335
USER	Pokemon API Test	START	1720738828335
REQUEST		Get Pikachu	1720738828331	1720738828347	OK	 
USER	Pokemon API Test	END	1720738828348
USER	Pokemon API Test	START	1720738828348
REQUEST		Get Pikachu	1720738828323	1720738828346	OK	 
USER	Pokemon API Test	END	1720738828350
REQUEST		Get Pikachu	1720738828321	1720738828347	OK	 
USER	Pokemon API Test	END	1720738828351
USER	Pokemon API Test	START	1720738828351
USER	Pokemon API Test	START	1720738828351
REQUEST		Get Pikachu	1720738828322	1720738828349	OK	 
USER	Pokemon API Test	END	1720738828355
USER	Pokemon API Test	START	1720738828355
REQUEST		Get Pikachu	1720738828332	1720738828355	OK	 
USER	Pokemon API Test	END	1720738828358
USER	Pokemon API Test	START	1720738828359
REQUEST		Get Pikachu	1720738828335	1720738828356	OK	 
USER	Pokemon API Test	END	1720738828361
REQUEST		Get Pikachu	1720738828302	1720738828338	OK	 
USER	Pokemon API Test	END	1720738828364
USER	Pokemon API Test	START	1720738828364
USER	Pokemon API Test	START	1720738828364
REQUEST		Get Pikachu	1720738828335	1720738828365	OK	 
USER	Pokemon API Test	END	1720738828369
USER	Pokemon API Test	START	1720738828369
REQUEST		Get Pikachu	1720738828351	1720738828373	OK	 
USER	Pokemon API Test	END	1720738828374
USER	Pokemon API Test	START	1720738828374
REQUEST		Get Pikachu	1720738828355	1720738828378	OK	 
USER	Pokemon API Test	END	1720738828382
REQUEST		Get Pikachu	1720738828348	1720738828381	OK	 
USER	Pokemon API Test	END	1720738828386
USER	Pokemon API Test	START	1720738828386
USER	Pokemon API Test	START	1720738828386
REQUEST		Get Pikachu	1720738828330	1720738828385	OK	 
USER	Pokemon API Test	END	1720738828389
USER	Pokemon API Test	START	1720738828389
REQUEST		Get Pikachu	1720738828359	1720738828390	OK	 
REQUEST		Get Pikachu	1720738828352	1720738828391	OK	 
REQUEST		Get Pikachu	1720738828364	1720738828396	OK	 
REQUEST		Get Pikachu	1720738828369	1720738828404	OK	 
USER	Pokemon API Test	END	1720738828407
REQUEST		Get Pikachu	1720738828369	1720738828407	OK	 
USER	Pokemon API Test	END	1720738828408
USER	Pokemon API Test	START	1720738828412
USER	Pokemon API Test	START	1720738828413
USER	Pokemon API Test	END	1720738828413
USER	Pokemon API Test	END	1720738828413
USER	Pokemon API Test	START	1720738828413
USER	Pokemon API Test	START	1720738828413
REQUEST		Get Pikachu	1720738828374	1720738828409	OK	 
USER	Pokemon API Test	END	1720738828414
USER	Pokemon API Test	START	1720738828415
REQUEST		Get Pikachu	1720738828389	1720738828415	OK	 
USER	Pokemon API Test	END	1720738828416
USER	Pokemon API Test	END	1720738828417
USER	Pokemon API Test	START	1720738828417
USER	Pokemon API Test	START	1720738828417
REQUEST		Get Pikachu	1720738828386	1720738828430	OK	 
USER	Pokemon API Test	END	1720738828434
USER	Pokemon API Test	START	1720738828435
REQUEST		Get Pikachu	1720738828415	1720738828436	OK	 
USER	Pokemon API Test	END	1720738828438
REQUEST		Get Pikachu	1720738828386	1720738828440	OK	 
REQUEST		Get Pikachu	1720738828413	1720738828442	OK	 
USER	Pokemon API Test	END	1720738828445
USER	Pokemon API Test	START	1720738828445
REQUEST		Get Pikachu	1720738828413	1720738828438	OK	 
REQUEST		Get Pikachu	1720738828413	1720738828445	OK	 
USER	Pokemon API Test	END	1720738828451
USER	Pokemon API Test	START	1720738828451
USER	Pokemon API Test	END	1720738828452
USER	Pokemon API Test	START	1720738828452
USER	Pokemon API Test	END	1720738828452
USER	Pokemon API Test	START	1720738828452
USER	Pokemon API Test	START	1720738828452
REQUEST		Get Pikachu	1720738828418	1720738828457	OK	 
REQUEST		Get Pikachu	1720738828414	1720738828452	OK	 
USER	Pokemon API Test	END	1720738828462
USER	Pokemon API Test	START	1720738828463
USER	Pokemon API Test	END	1720738828463
REQUEST		Get Pikachu	1720738828417	1720738828463	OK	 
USER	Pokemon API Test	END	1720738828468
USER	Pokemon API Test	START	1720738828469
REQUEST		Get Pikachu	1720738828435	1720738828469	OK	 
USER	Pokemon API Test	START	1720738828476
USER	Pokemon API Test	END	1720738828476
USER	Pokemon API Test	START	1720738828477
REQUEST		Get Pikachu	1720738828453	1720738828480	OK	 
USER	Pokemon API Test	END	1720738828488
REQUEST		Get Pikachu	1720738828461	1720738828488	OK	 
USER	Pokemon API Test	END	1720738828489
REQUEST		Get Pikachu	1720738828462	1720738828490	OK	 
USER	Pokemon API Test	END	1720738828494
USER	Pokemon API Test	START	1720738828494
REQUEST		Get Pikachu	1720738828469	1720738828495	OK	 
USER	Pokemon API Test	END	1720738828495
USER	Pokemon API Test	START	1720738828495
USER	Pokemon API Test	START	1720738828496
REQUEST		Get Pikachu	1720738828463	1720738828501	OK	 
USER	Pokemon API Test	START	1720738828506
USER	Pokemon API Test	END	1720738828508
USER	Pokemon API Test	START	1720738828508
REQUEST		Get Pikachu	1720738828446	1720738828510	OK	 
REQUEST		Get Pikachu	1720738828463	1720738828515	OK	 
USER	Pokemon API Test	END	1720738828520
USER	Pokemon API Test	END	1720738828520
USER	Pokemon API Test	START	1720738828520
REQUEST		Get Pikachu	1720738828477	1720738828521	OK	 
USER	Pokemon API Test	END	1720738828525
USER	Pokemon API Test	START	1720738828525
USER	Pokemon API Test	START	1720738828529
REQUEST		Get Pikachu	1720738828496	1720738828533	OK	 
USER	Pokemon API Test	END	1720738828534
USER	Pokemon API Test	START	1720738828546
REQUEST		Get Pikachu	1720738828509	1720738828541	OK	 
USER	Pokemon API Test	END	1720738828547
USER	Pokemon API Test	START	1720738828547
REQUEST		Get Pikachu	1720738828487	1720738828534	OK	 
REQUEST		Get Pikachu	1720738828498	1720738828548	OK	 
REQUEST		Get Pikachu	1720738828506	1720738828547	OK	 
USER	Pokemon API Test	END	1720738828558
USER	Pokemon API Test	END	1720738828559
USER	Pokemon API Test	START	1720738828559
USER	Pokemon API Test	START	1720738828559
USER	Pokemon API Test	END	1720738828561
USER	Pokemon API Test	START	1720738828561
REQUEST		Get Pikachu	1720738828520	1720738828562	OK	 
USER	Pokemon API Test	END	1720738828567
USER	Pokemon API Test	START	1720738828567
REQUEST		Get Pikachu	1720738828518	1720738828565	OK	 
USER	Pokemon API Test	END	1720738828569
USER	Pokemon API Test	START	1720738828569
REQUEST		Get Pikachu	1720738828533	1720738828572	OK	 
USER	Pokemon API Test	END	1720738828577
USER	Pokemon API Test	START	1720738828578
REQUEST		Get Pikachu	1720738828562	1720738828577	OK	 
USER	Pokemon API Test	END	1720738828578
USER	Pokemon API Test	START	1720738828578
REQUEST		Get Pikachu	1720738828529	1720738828580	OK	 
USER	Pokemon API Test	END	1720738828581
USER	Pokemon API Test	START	1720738828581
REQUEST		Get Pikachu	1720738828547	1720738828584	OK	 
USER	Pokemon API Test	END	1720738828591
REQUEST		Get Pikachu	1720738828570	1720738828596	OK	 
USER	Pokemon API Test	END	1720738828601
USER	Pokemon API Test	START	1720738828602
REQUEST		Get Pikachu	1720738828559	1720738828592	OK	 
USER	Pokemon API Test	END	1720738828602
USER	Pokemon API Test	START	1720738828602
USER	Pokemon API Test	START	1720738828602
REQUEST		Get Pikachu	1720738828581	1720738828603	OK	 
REQUEST		Get Pikachu	1720738828567	1720738828600	OK	 
USER	Pokemon API Test	END	1720738828604
USER	Pokemon API Test	END	1720738828604
USER	Pokemon API Test	START	1720738828604
USER	Pokemon API Test	START	1720738828604
REQUEST		Get Pikachu	1720738828546	1720738828605	OK	 
USER	Pokemon API Test	END	1720738828609
REQUEST		Get Pikachu	1720738828578	1720738828607	OK	 
USER	Pokemon API Test	END	1720738828612
USER	Pokemon API Test	START	1720738828612
USER	Pokemon API Test	START	1720738828612
REQUEST		Get Pikachu	1720738828579	1720738828614	OK	 
USER	Pokemon API Test	END	1720738828618
USER	Pokemon API Test	START	1720738828618
REQUEST		Get Pikachu	1720738828604	1720738828622	OK	 
USER	Pokemon API Test	END	1720738828622
USER	Pokemon API Test	START	1720738828622
REQUEST		Get Pikachu	1720738828602	1720738828629	OK	 
USER	Pokemon API Test	END	1720738828633
USER	Pokemon API Test	START	1720738828633
REQUEST		Get Pikachu	1720738828603	1720738828629	OK	 
REQUEST		Get Pikachu	1720738828604	1720738828625	OK	 
USER	Pokemon API Test	END	1720738828634
USER	Pokemon API Test	START	1720738828634
USER	Pokemon API Test	END	1720738828635
USER	Pokemon API Test	START	1720738828635
REQUEST		Get Pikachu	1720738828313	1720738828636	OK	 
USER	Pokemon API Test	END	1720738828637
USER	Pokemon API Test	START	1720738828638
REQUEST		Get Pikachu	1720738828612	1720738828642	OK	 
USER	Pokemon API Test	END	1720738828646
REQUEST		Get Pikachu	1720738828619	1720738828647	OK	 
REQUEST		Get Pikachu	1720738828612	1720738828651	OK	 
REQUEST		Get Pikachu	1720738828633	1720738828655	OK	 
USER	Pokemon API Test	END	1720738828656
USER	Pokemon API Test	START	1720738828656
USER	Pokemon API Test	END	1720738828657
USER	Pokemon API Test	END	1720738828658
USER	Pokemon API Test	START	1720738828658
USER	Pokemon API Test	START	1720738828658
USER	Pokemon API Test	START	1720738828658
REQUEST		Get Pikachu	1720738828634	1720738828665	OK	 
USER	Pokemon API Test	END	1720738828670
USER	Pokemon API Test	START	1720738828671
REQUEST		Get Pikachu	1720738828622	1720738828671	OK	 
USER	Pokemon API Test	END	1720738828675
USER	Pokemon API Test	START	1720738828675
REQUEST		Get Pikachu	1720738828638	1720738828672	OK	 
USER	Pokemon API Test	END	1720738828676
REQUEST		Get Pikachu	1720738828635	1720738828675	OK	 
USER	Pokemon API Test	START	1720738828678
USER	Pokemon API Test	END	1720738828678
USER	Pokemon API Test	START	1720738828679
REQUEST		Get Pikachu	1720738828658	1720738828689	OK	 
USER	Pokemon API Test	END	1720738828693
USER	Pokemon API Test	START	1720738828693
REQUEST		Get Pikachu	1720738828656	1720738828696	OK	 
REQUEST		Get Pikachu	1720738828679	1720738828695	OK	 
REQUEST		Get Pikachu	1720738828658	1720738828692	OK	 
REQUEST		Get Pikachu	1720738828675	1720738828697	OK	 
REQUEST		Get Pikachu	1720738828671	1720738828697	OK	 
USER	Pokemon API Test	END	1720738828701
USER	Pokemon API Test	START	1720738828701
USER	Pokemon API Test	END	1720738828701
REQUEST		Get Pikachu	1720738828670	1720738828702	OK	 
USER	Pokemon API Test	START	1720738828702
USER	Pokemon API Test	END	1720738828703
USER	Pokemon API Test	END	1720738828703
USER	Pokemon API Test	END	1720738828703
USER	Pokemon API Test	START	1720738828703
USER	Pokemon API Test	END	1720738828703
USER	Pokemon API Test	START	1720738828703
USER	Pokemon API Test	START	1720738828703
USER	Pokemon API Test	START	1720738828704
REQUEST		Get Pikachu	1720738828679	1720738828704	OK	 
USER	Pokemon API Test	END	1720738828708
USER	Pokemon API Test	START	1720738828708
REQUEST		Get Pikachu	1720738828693	1720738828719	OK	 
REQUEST		Get Pikachu	1720738828703	1720738828722	OK	 
USER	Pokemon API Test	END	1720738828724
USER	Pokemon API Test	START	1720738828724
USER	Pokemon API Test	END	1720738828725
USER	Pokemon API Test	START	1720738828725
REQUEST		Get Pikachu	1720738828702	1720738828730	OK	 
REQUEST		Get Pikachu	1720738828704	1720738828729	OK	 
USER	Pokemon API Test	END	1720738828733
USER	Pokemon API Test	END	1720738828736
USER	Pokemon API Test	START	1720738828736
USER	Pokemon API Test	START	1720738828736
REQUEST		Get Pikachu	1720738828701	1720738828728	OK	 
USER	Pokemon API Test	END	1720738828737
REQUEST		Get Pikachu	1720738828703	1720738828734	OK	 
USER	Pokemon API Test	END	1720738828741
USER	Pokemon API Test	START	1720738828741
REQUEST		Get Pikachu	1720738828703	1720738828740	OK	 
USER	Pokemon API Test	END	1720738828743
USER	Pokemon API Test	START	1720738828743
USER	Pokemon API Test	START	1720738828746
REQUEST		Get Pikachu	1720738828708	1720738828742	OK	 
USER	Pokemon API Test	END	1720738828746
USER	Pokemon API Test	START	1720738828747
REQUEST		Get Pikachu	1720738828724	1720738828749	OK	 
USER	Pokemon API Test	END	1720738828750
USER	Pokemon API Test	START	1720738828750
REQUEST		Get Pikachu	1720738828736	1720738828759	OK	 
REQUEST		Get Pikachu	1720738828737	1720738828763	OK	 
USER	Pokemon API Test	END	1720738828767
USER	Pokemon API Test	END	1720738828767
USER	Pokemon API Test	START	1720738828767
REQUEST		Get Pikachu	1720738828744	1720738828768	OK	 
USER	Pokemon API Test	START	1720738828768
USER	Pokemon API Test	END	1720738828769
USER	Pokemon API Test	START	1720738828769
REQUEST		Get Pikachu	1720738828741	1720738828771	OK	 
REQUEST		Get Pikachu	1720738828746	1720738828775	OK	 
REQUEST		Get Pikachu	1720738828725	1720738828776	OK	 
USER	Pokemon API Test	END	1720738828781
USER	Pokemon API Test	END	1720738828781
USER	Pokemon API Test	START	1720738828781
USER	Pokemon API Test	END	1720738828782
USER	Pokemon API Test	START	1720738828782
USER	Pokemon API Test	START	1720738828782
REQUEST		Get Pikachu	1720738828747	1720738828783	OK	 
USER	Pokemon API Test	END	1720738828787
USER	Pokemon API Test	START	1720738828787
REQUEST		Get Pikachu	1720738828750	1720738828787	OK	 
USER	Pokemon API Test	END	1720738828793
USER	Pokemon API Test	START	1720738828793
REQUEST		Get Pikachu	1720738828769	1720738828794	OK	 
USER	Pokemon API Test	END	1720738828794
USER	Pokemon API Test	START	1720738828795
REQUEST		Get Pikachu	1720738828769	1720738828798	OK	 
REQUEST		Get Pikachu	1720738828767	1720738828802	OK	 
USER	Pokemon API Test	END	1720738828808
USER	Pokemon API Test	END	1720738828808
USER	Pokemon API Test	START	1720738828808
REQUEST		Get Pikachu	1720738828787	1720738828809	OK	 
USER	Pokemon API Test	END	1720738828810
USER	Pokemon API Test	START	1720738828810
REQUEST		Get Pikachu	1720738828782	1720738828809	OK	 
USER	Pokemon API Test	END	1720738828813
REQUEST		Get Pikachu	1720738828782	1720738828811	OK	 
USER	Pokemon API Test	START	1720738828815
REQUEST		Get Pikachu	1720738828782	1720738828812	OK	 
USER	Pokemon API Test	END	1720738828818
USER	Pokemon API Test	START	1720738828818
USER	Pokemon API Test	START	1720738828818
USER	Pokemon API Test	END	1720738828818
USER	Pokemon API Test	START	1720738828818
REQUEST		Get Pikachu	1720738828793	1720738828823	OK	 
